institution_name,institution_type,department,service_category,address,sigungu,phone,latitude,longitude,geocode_query,matched_address
(의)광혜원한방병원,한방병원,한방부인과 한방소아과 한방안·이비인후·피부과 한방재활의학과 사상체질과 침구과 한방내과,WOMEN_HEALTH,"인천광역시 미추홀구 염창로 63, 2~3,4층일부층 (주안동)",미추홀구,032-874-7500,37.46586167,126.6809987,인천광역시 미추홀구 염창로 63,인천 미추홀구 염창로 63
365 엄지한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 정형외과,WOMEN_HEALTH,"인천광역시 미추홀구 한나루로 420, 학익동 월드타워 3~4층 (학익동)",미추홀구,032-721-7773,37.44467609,126.6659766,인천광역시 미추홀구 한나루로 420,인천 미추홀구 한나루로 420
W(더블유)여성병원,병원,내과 외과 마취통증의학과 산부인과 소아청소년과 피부과,WOMEN_HEALTH,"인천광역시 미추홀구 인주대로 400, 제일여성병원 2층 일부, 3-5층, 8층 (주안동)",미추홀구,032-451-0000,37.45096474,126.6811651,인천광역시 미추홀구 인주대로 400,인천 미추홀구 인주대로 400
감초당한의원,한의원,한방소아과 한방내과 한방부인과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 미추홀구 인하로 276 (주안동,남부종합 2층)",미추홀구,032-872-7475,37.44786721,126.6787198,인천광역시 미추홀구 인하로 276,인천 미추홀구 인하로 276
감초한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,인천광역시 미추홀구 소성로 136 (학익동),미추홀구,032-875-8900,37.44290208,126.6636846,인천광역시 미추홀구 소성로 136,인천 미추홀구 소성로 136
거북이한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 매소홀로 442 (학익동),미추홀구,032-861-7733,37.43953362,126.6710362,인천광역시 미추홀구 매소홀로 442,인천 미추홀구 매소홀로 442
경희75한의원,한의원,침구과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 미추홀구 한나루로 604, 7층 일부 (도화동)",미추홀구,032-255-1075,37.45984908,126.6729642,인천광역시 미추홀구 한나루로 604,인천 미추홀구 한나루로 604
경희강생당한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,인천광역시 미추홀구 인하로 304 (주안동),미추홀구,032-422-8800,37.44779847,126.6817875,인천광역시 미추홀구 인하로 304,인천 미추홀구 인하로 304
경희금강한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 소성로 333 (문학동),미추홀구,032-435-6555,37.43760258,126.6842562,인천광역시 미추홀구 소성로 333,인천 미추홀구 소성로 333
경희만석한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 침구과,WOMEN_HEALTH,인천광역시 미추홀구 인주대로 261 (주안동),미추홀구,032-874-8500,37.45303027,126.6657916,인천광역시 미추홀구 인주대로 261,인천 미추홀구 인주대로 261
경희백한방병원,한방병원,내과 피부과 가정의학과 한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 미추홀구 아암대로 91, 2층,3층,4층,5층 (용현동)",미추홀구,032-887-1079,37.45352206,126.6333731,인천광역시 미추홀구 아암대로 91,인천 미추홀구 아암대로 91
경희보배한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 인하로 261 (주안동),미추홀구,032-872-1688,37.44840892,126.6772394,인천광역시 미추홀구 인하로 261,인천 미추홀구 인하로 261
경희온화한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 미추홀구 경원대로 862, 2층 (주안동)",미추홀구,032-721-7250,37.45963628,126.6898146,인천광역시 미추홀구 경원대로 862,인천 미추홀구 경원대로 862
경희우정한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 침구과 한방소아과 한방재활의학과,WOMEN_HEALTH,인천광역시 미추홀구 제일로 38 (도화동),미추홀구,032-863-0075,37.45858353,126.6744006,인천광역시 미추홀구 제일로 38,인천 미추홀구 제일로 38
경희최한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,인천광역시 미추홀구 매소홀로 355 (학익동),미추홀구,032-875-7594,37.4414509,126.6619763,인천광역시 미추홀구 매소홀로 355,인천 미추홀구 매소홀로 355
고려한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 인하로 268 (주안동),미추홀구,032-875-8067,37.44800206,126.677913,인천광역시 미추홀구 인하로 268,인천 미추홀구 인하로 268
고은여성병원,병원,산부인과 외과,WOMEN_HEALTH,인천광역시 미추홀구 독배로 463 (숭의동),미추홀구,032-870-5000,37.46003069,126.6470813,인천광역시 미추홀구 독배로 463,인천 미추홀구 독배로 463
광동한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 침구과,WOMEN_HEALTH,인천광역시 미추홀구 석산로 36 (주안동),미추홀구,032-891-7890,37.46203655,126.6962602,인천광역시 미추홀구 석산로 36,인천 미추홀구 석산로 36
금강요양병원,요양병원,한방신경정신과 한방안·이비인후·피부과 한방부인과 한방내과 가정의학과 재활의학과 소아청소년과 신경외과,WOMEN_HEALTH,"인천광역시 미추홀구 인주대로 452, A동 지하1층~6층, B동 지하1층~6층 (주안동)",미추홀구,032-215-7575,37.45054228,126.6865607,인천광역시 미추홀구 인주대로 452,인천 미추홀구 인주대로 452
금수한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 미추홀구 구월로 27, 4층 (주안동)",미추홀구,032-428-9484,37.45784683,126.6933886,인천광역시 미추홀구 구월로 27,인천 미추홀구 구월로 27
기린한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 미추홀구 인하로 446 (관교동, 삼환상가 2층)",미추홀구,032-428-9484,37.44435212,126.6962105,인천광역시 미추홀구 인하로 446,인천 미추홀구 인하로 446
김용철산부인과의원,의원,산부인과,WOMEN_HEALTH,"인천광역시 미추홀구 주안로 175, 3, 4층 (주안동)",미추홀구,032-432-3582,37.46383328,126.6894082,인천광역시 미추홀구 주안로 175,인천 미추홀구 주안로 175
김한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 미추홀구 경원대로 865, 302호 (주안동, 한사랑빌딩 )",미추홀구,032-424-2255,37.46005415,126.6891204,인천광역시 미추홀구 경원대로 865,인천 미추홀구 경원대로 865
다난한의원,한의원,한방내과 한방소아과 한방부인과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 미추홀구 소성로 88 (학익동, 엑슬루타워상가 2층 201호, 205호)",미추홀구,032-873-1088,37.44485134,126.6586913,인천광역시 미추홀구 소성로 88,인천 미추홀구 소성로 88
대원한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 경원대로 854 (주안동),미추홀구,032-437-1075,37.45886621,126.6898556,인천광역시 미추홀구 경원대로 854,인천 미추홀구 경원대로 854
더원한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과 가정의학과 재활의학과 피부과 이비인후과 마취통증의학과 신경외과 정형외과 내과,WOMEN_HEALTH,"인천광역시 미추홀구 경인로 402, 2,3,4층 (주안동)",미추홀구,032-433-7575,37.45790351,126.6846596,인천광역시 미추홀구 경인로 402,인천 미추홀구 경인로 402
덕윤한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 인주대로266번길 1 (용현동),미추홀구,032-864-1348,37.4525372,126.6659991,인천광역시 미추홀구 인주대로266번길 1,인천 미추홀구 인주대로266번길 1
덕창한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 인주대로 141 (용현동),미추홀구,032-884-1887,37.45669209,126.6528618,인천광역시 미추홀구 인주대로 141,인천 미추홀구 인주대로 141
동서한의원,한의원,한방내과 한방안·이비인후·피부과 사상체질과 한방부인과 한방신경정신과 침구과 한방소아과 한방재활의학과,WOMEN_HEALTH,인천광역시 미추홀구 경인로 128-1  (숭의동),미추홀구,032-886-5788,37.46599819,126.6569175,인천광역시 미추홀구 경인로 128-1,인천 미추홀구 경인로 128-1
동의보감한의원,한의원,한방내과 한방부인과 한방소아과 한방신경정신과 침구과,WOMEN_HEALTH,인천광역시 미추홀구 낙섬중로 45-1 (용현동),미추홀구,032-882-1075,37.45231063,126.6378064,인천광역시 미추홀구 낙섬중로 45-1,인천 미추홀구 낙섬중로 45-1
동인한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 한나루로 496-3 (주안동),미추홀구,032-421-0202,37.45119197,126.6675591,인천광역시 미추홀구 한나루로 496-3,인천 미추홀구 한나루로 496-3
로뎀요양병원,요양병원,내과 신경과 재활의학과 정형외과 신경외과 외과 가정의학과 이비인후과 피부과 한방부인과 한방내과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 미추홀구 주안로 211, 지엔엠빌딩(1층 일부 ~ 9층) (주안동)",미추홀구,032-462-0321,37.46367991,126.6933687,인천광역시 미추홀구 주안로 211,인천 미추홀구 주안로 211
명가한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 미추홀구 숙골로87번길 2, 센타프라자 205,206호 (도화동)",미추홀구,032-865-0270,37.4701339,126.66299,인천광역시 미추홀구 숙골로87번길 2,인천 미추홀구 숙골로87번길 2
명성한의원,한의원,한방응급과 침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 미추홀구 경원대로 740 (주안동),미추홀구,032-434-7673,37.44853011,126.6903431,인천광역시 미추홀구 경원대로 740,인천 미추홀구 경원대로 740
